id	filename	md5	size	state
6156e39d-5153-4840-b92b-b521be135e5f	d77e80e1-ad78-497b-afd8-d48759d64600.mirbase21.mirnas.quantification.txt	bce64f8da3b16a7b109973cc23011f63	50199	released
cb3a0467-eb08-44b7-8b3b-0d8d9acd5cf5	66979edf-4e3e-499a-96ff-4b6864706f38.mirbase21.mirnas.quantification.txt	6e87a7e4064dc13f1348f4890a9cd988	50315	released
8e798832-aa7f-450f-878c-eb0d9876f651	d9a8ebb6-69b8-4e09-bae9-ab3258f9795e.mirbase21.mirnas.quantification.txt	c1470f3bcdcd2406a40fde98b7c7c137	50179	released
bc29e159-fd91-4504-aa37-eb4a97bdcf0d	8667b950-5330-410a-9998-5a31658f1e32.mirbase21.mirnas.quantification.txt	83173bafbb6ee61709948bf66b5d0c65	50336	released
652b26f1-58b2-4cbc-9ffe-1a4f3eb8c966	9ce3898d-5d9e-417b-bdeb-87b5df8832d7.mirbase21.mirnas.quantification.txt	3de1675f3f1e1b8e0137383ebce9a1ed	50106	released
50efcf8f-1e01-4f71-b9e4-f8491eb3c736	95532a5a-df6a-438a-a26d-7c4a1c241c9f.mirbase21.mirnas.quantification.txt	5fadff056f52ba9278ffc370e13e7328	50362	released
09a2e7f5-6102-47ba-8c92-ef8cb82ae287	b0d00582-6574-491a-8efd-62cc8028d9be.mirbase21.mirnas.quantification.txt	d7c5919f2a24d5be7cfcc58a396e6544	50499	released
8d416f21-90e1-4f28-a9a5-f500b4be84c8	2409ea25-afdc-4084-8896-827f54ddce19.mirbase21.mirnas.quantification.txt	db98031b4ff7b99260d9cf5c829ab86d	50376	released
6109b59d-2d4c-421a-b6bb-1bffd5033e31	7b838017-fe03-4770-9fb7-febbbbf1f4d8.mirbase21.mirnas.quantification.txt	f0baa7de556a6bae01d22c69c5bd4e4c	50183	released
e121bcd2-6561-43d5-acc7-13c4a2317445	457eb90d-9827-4986-bcc1-053d0a4d43b1.mirbase21.mirnas.quantification.txt	7075b1adf02a4dd3338c82f32cf56788	50456	released
4047d019-8b33-4637-9a8a-89fe0f205bb9	3ec4c0b1-2874-4bb2-9777-a33c986d3a07.mirbase21.mirnas.quantification.txt	3cd6f341c0bf1de44b2e0ad6fe35ffd1	50212	released
c1de89ed-d37c-4d19-9f04-579905c81120	28aeff63-ff53-417c-868c-156b9ee973c9.mirbase21.mirnas.quantification.txt	54d159ed16ad73fab89fbb3c42a20595	50161	released
80a457cf-5cc2-4a63-b149-bfc7c6d4332b	b61c1708-a9ba-429f-b77a-5d90ae00801e.mirbase21.mirnas.quantification.txt	bd0759ecfe7ea9131d65a437ae0fbf74	50297	released
4ba26854-e60e-4434-8cde-ad6a702b0e4c	666f2619-6de9-44f3-9855-47d8d76a242c.mirbase21.mirnas.quantification.txt	232539b9008025f4bcc76c96579bfa87	50496	released
6f83b0a9-14d0-4628-9056-24863ba1412f	c82fae78-8252-4384-80ac-bcf667d8798c.mirbase21.mirnas.quantification.txt	01bf50c73326f4efdf0f4b3f0b0c8228	50236	released
dcfc9943-184c-48d7-aaed-ff6cf1e95790	a816b8cd-16f0-4a18-8896-013c3e65b2a6.mirbase21.mirnas.quantification.txt	332686baace669e32ba7421ccfe5d729	50195	released
dab7c1ca-5e24-4f93-a080-f8dca655bf5b	6707ec34-37ed-48f7-8822-66f174a3424b.mirbase21.mirnas.quantification.txt	34a9e68c59b9c66c68fb84075f495643	50351	released
ed4f8fa0-3ccb-4b33-a5b8-a410d83c171e	f219ec1a-e6e8-4c84-8525-e2fcd63b8d24.mirbase21.mirnas.quantification.txt	f2644544b0672fba523020e86a113e09	50074	released
8ea0b17c-88a4-4b8f-8022-e8cc3167008d	c47d24d0-c37f-4e6e-be9e-a1e061808093.mirbase21.mirnas.quantification.txt	e567ccb7a36f5f33309ed38d7e3c2a99	50270	released
177ef216-2e8c-4f85-badf-788aba705130	efa9c92c-2953-4e09-ae54-b47ad9d02c53.mirbase21.mirnas.quantification.txt	649379d4050beca748623614c43b0420	50210	released
b4eaaf64-825d-422c-8ea5-88057b2fc894	cb150ae0-1146-4e41-8227-5e632796b7c1.mirbase21.mirnas.quantification.txt	ee77cef62203684eb246afa30df88765	50282	released
b553a67a-f6a2-4835-bb8e-b6cd837fb62f	2573b67b-4a46-4136-9e2c-e28482a01036.mirbase21.mirnas.quantification.txt	e0bdab42d52a32c89085d7d2350c757f	50151	released
1eaf6e27-758f-4e36-9da5-de7212906af4	9139f817-0979-47ee-bd93-38c59139468b.mirbase21.mirnas.quantification.txt	798f7afc29196f5e21ab05b638048e77	50220	released
18ff4f51-dfd5-4081-bce6-9de93b879328	da21bfb9-d714-450a-a9ab-e0449283ebe5.mirbase21.mirnas.quantification.txt	02e7fa423071b6eafbf4507da2c97601	50255	released
7ee6eddf-9e75-4b2f-884f-7a17582ef015	0df8f02c-8de4-4fd5-82d0-4aded541402b.mirbase21.mirnas.quantification.txt	0bdd0e88953990b223b435b06395d5af	50355	released
771d1b03-e338-444f-aad2-baad7dea4a28	62a6fb52-eaee-486d-9555-bf1b93f56616.mirbase21.mirnas.quantification.txt	0998e99913ce475d4b36c367a50f3697	50414	released
bf7498b0-c437-408e-81ab-322b20496684	70d45b72-2149-4c2f-89ad-bd5d3a104e4d.mirbase21.mirnas.quantification.txt	ddb8534fc94add0b94322d5ce7124813	50165	released
7e742724-b461-4bc6-bc11-29a6a5f71597	c73705a3-5a14-41ed-ada2-e8ea260419f5.mirbase21.mirnas.quantification.txt	61a941f871104c652794d19ea4e5b229	50258	released
d2483fdd-6422-4265-b483-9131b93bcf75	bc35865b-d357-4e9a-bd54-bf1c7d9bfe46.mirbase21.mirnas.quantification.txt	776f4acadf6ce34684bec49a6e78af76	50318	released
7a61db40-626a-4c86-9a9e-2192ad5893c6	cd2ccf9e-712f-4498-abe0-28161c65c36f.mirbase21.mirnas.quantification.txt	280d4f7c38192ef012e7b13773877735	50381	released
d658a036-e3d7-45e3-a01e-d0d165d2226f	dc9f3677-81bb-46ee-a244-e7d7417269f6.mirbase21.mirnas.quantification.txt	828ca0b373eae4706b0a5b8c6d108b71	50277	released
681a85b3-6f2e-4461-b7c4-a3cf3c04bb49	322fa4d7-19d2-4aae-aa4c-ad33107bb2ad.mirbase21.mirnas.quantification.txt	0fa8ea48376da627c60ab7950586e00d	50264	released
211be4e3-cc5a-4c79-8875-ba8f37d791ac	33bb3229-0dc6-435f-9f23-d244ad7e5015.mirbase21.mirnas.quantification.txt	c01a1ea4d340a7e97ec58df6e3ab9653	50380	released
c8e3e90d-c4eb-476a-a620-458d82dc6ff7	80e711fc-08b4-4209-bbf1-302043c0cb2d.mirbase21.mirnas.quantification.txt	20b5d90639e3f9f0ae853dc341b04c58	50196	released
9cabe6e0-aee5-4c4c-9ed0-a4ad520d8b35	734e0afa-10fe-474e-b4b5-a9646de1e0aa.mirbase21.mirnas.quantification.txt	d38aca62eddc74f715d278035fc17383	50323	released
801fbbcc-d114-43a3-afec-15039f0a1e51	e01bb28f-9ed2-4ca9-a992-9daeb3a8b58e.mirbase21.mirnas.quantification.txt	67e6d3e04a9a877996e4fbbe1c323ed0	50265	released
b6823042-013d-487f-aaaa-1092bd955a53	ca114620-3717-4a5b-bec8-6a993733f794.mirbase21.mirnas.quantification.txt	dbd539afd9711124561a275482c2fcce	50306	released
e333c20d-ffbf-4e5d-a32e-3987898c0fd0	c66c16f4-b288-4203-b2de-97b7e90ef484.mirbase21.mirnas.quantification.txt	b6aaa53458529ff994f2e9587be4eb78	50102	released
47bd8542-2afc-47fc-9001-3d25c01bc43a	a4549f3b-8840-42fb-84ed-3959996f490a.mirbase21.mirnas.quantification.txt	8c337af2bca8d63e0955f9c567f8dee6	50274	released
21eb6b23-1755-486a-be28-3bd705956c56	5814fba8-920d-4b8b-b133-84751c9fa888.mirbase21.mirnas.quantification.txt	3b85c3ef8c4f59cc793b039b30ac3e81	50160	released
c3847688-328e-49fc-8eee-6abaa875486b	bdb639f9-baa2-4f29-a415-ad9895a09bf4.mirbase21.mirnas.quantification.txt	c3f943c4eaa6837f6f620ce00dd08dc3	50598	released
430a1d7c-3e97-4bcb-afe4-9e133106e3a1	572f5730-f31c-4820-9c9d-9da7a1c5cd3d.mirbase21.mirnas.quantification.txt	09020e5000681f05f79a7091f851f1ba	50189	released
2026e60b-ace3-4820-85ca-08c7aeaf42a4	024a47a5-2c88-4592-9fad-06af0e494102.mirbase21.mirnas.quantification.txt	e230b88621f648f537b5c5b3b81ed899	50282	released
e82219b1-15d0-453f-9bed-a49c554df042	25eaf462-3118-40e1-b909-5174d8580340.mirbase21.mirnas.quantification.txt	5d79525445e6d620e867276c27aa5c6e	50157	released
cc55fb6c-90df-4b65-b963-009b4ec281d3	054f8008-7dbb-4fef-8fd2-f3eee00c9487.mirbase21.mirnas.quantification.txt	c50f911b17491bef8772733f81688e81	50279	released
fc4feac9-580b-49c2-a96f-00229abf2299	ff81cab7-b772-4a42-a002-cc3755d6805a.mirbase21.mirnas.quantification.txt	1417f3afca3e333b46f2f1d214ab5d3e	50178	released
df25cdd1-5174-4e75-9bed-cbdfab8f30ef	e480ba29-dedc-4f83-994c-24c2bd4bf259.mirbase21.mirnas.quantification.txt	d2307d6a8d0609db2102f4fce1a3ae77	50262	released
3146ce80-0384-4c9d-9ae6-f9f171833b06	e52c755e-0876-4402-baa8-26da321f8074.mirbase21.mirnas.quantification.txt	775943ce324ec36d2193d129723e352c	50153	released
009b8313-1719-4578-9203-34f1cdfee823	47551b1a-91c7-4a83-84c6-435eaf011711.mirbase21.mirnas.quantification.txt	fbbf3a6e42bdbe8bd8b5abe8e235c022	50291	released
41cbfc51-4f09-49f0-8766-20daf6f9442f	7ed0461b-4bb0-4333-87a5-e4ca846c87b1.mirbase21.mirnas.quantification.txt	c02642c51997392b62b1b5b49ef7a6d4	50106	released
0e22d215-92c2-435c-ad89-ee344ef88635	9a2956fd-6985-4ed9-96a5-e04a3ed3acbb.mirbase21.mirnas.quantification.txt	db8bf73e8e380425980b9df4ffe49d42	50309	released
63f2a65a-2247-40fe-9391-1fff43b92f22	81cc0301-7fe3-4c96-860b-e2671c4ff83a.mirbase21.mirnas.quantification.txt	f763475e56530834bab80a946f91af79	50335	released
50bb4364-8eed-4a3c-8bd6-ec7d64d522ed	638b6cdb-fdbe-4af7-ab26-b2ba73192fd9.mirbase21.mirnas.quantification.txt	edc856a4923c09cde5fffa0d2fe245d3	50573	released
53b4701a-73e1-445f-b8ff-bf3b61e582a5	d713ce2e-7f95-49c6-bbf8-8ac75bae0e1f.mirbase21.mirnas.quantification.txt	95cce05535276cfd578dc19e6739c711	50283	released
c2ea7939-55d3-45d7-ac99-418236f91590	96480201-a006-4baf-aece-5419e84d9125.mirbase21.mirnas.quantification.txt	9126bdf49bd8f55643807065431b0fbd	50264	released
2ef78506-432d-4fe2-a48f-755375fb2fea	e24c53bf-0a66-4367-87ce-aa21bda07975.mirbase21.mirnas.quantification.txt	ff4dff2f33e1444da4203c4d089b4431	50103	released
2d621872-65e7-4a71-8c2a-713cb2c132ad	786e6ba1-09f0-4953-a83d-d4f61bec51c8.mirbase21.mirnas.quantification.txt	3dba800bf8507e04d57bfcca0271383f	50156	released
f792ccac-8f16-4dda-aecc-7332f217bb7c	719f8e05-26e6-4f68-9675-db06e82a5797.mirbase21.mirnas.quantification.txt	bd4729e0ca09527c962dd62290800f35	50070	released
ffeaf472-097e-4516-9ca7-37b9e2c49b13	6644776a-f0ca-4028-8841-1191333f3e29.mirbase21.mirnas.quantification.txt	6de6b58c01ffe4ff2e3eb10cdea604d8	50174	released
