id	filename	md5	size	state
a3631371-2264-489a-9738-9067372f117c	9dff11cd-0784-4a60-9c77-43f8957d3dfa	4ab0d9ed497d3ae13afeaa778e7f602e	532686	released
6b638bab-cb84-4add-9242-16e83e969896	18058bfb-a008-410f-8e04-7c2b45a856b7	27710dcc4675625bd9c4ca57e51f6340	537151	released
0a0a80d2-ae02-4463-aad3-f65794dd9d7f	d00d93d5-8d6b-4e5b-816c-f3d726d65d3d	74118ae5317ceed0dd902eded8fd02e1	529833	released
015fda33-492e-48a8-986b-7258747dec99	ae343aae-7273-4c46-826d-01377bed5a75	e187c91f79273c01b30afebf8e6a06c5	545212	released
3b41b527-277f-420d-a3cf-e85e9f78e4b8	96e31ca7-b917-4d04-804f-489243f6ee2b	3f330ab32f85dce5d78f765807045863	519966	released
693a2bd5-149f-40b9-b9d6-e4578f787c6d	ac274a44-de25-4bc6-8699-472576892c62	ff467de3fb558ec1536e6b89d3484d1f	515522	released
a500e80b-660c-4757-8179-6a692599bdc4	1ba4e70c-692c-487a-abc5-36e5f0a03286	dd5e914ecfe0410d46b6a34cfcf4a10a	576518	released
2bcbceab-c00f-40cc-a294-2a8fb63f3ead	2a43e61e-2151-4c5a-b062-74ce9dfd8d4a	8c4e4dbb03766d923d590b3c8034cfe6	524224	released
7c4e140a-c632-4324-944d-eab7e3c87542	da345947-498b-4272-a231-a987ed4fe151	1edfdcf9fdd222d67ecf004a4af5c9eb	524707	released
f0186c98-6330-4a9b-a127-5f160d280e63	e10568fe-0436-43f2-9f0f-48f9903868c4	7fb0e00591b3791965a9d6b13c3b3e66	510390	released
f1e01b7c-8c6f-44b0-a388-be10b3935cf3	69dba721-a168-47a4-b7ff-80a448bad654	71471b7ac2338d00a32cc97f6a37b9b1	523379	released
1f40c0f9-869d-4e78-96f6-a785866fa03f	3b21b982-dba2-45f4-ad8d-21dc86fcaaa7	f0de6ba5e78bae2b87cd5fe6d582bb22	548417	released
4a327483-57da-4ffc-8712-22544ed04fed	1b110eb4-a01d-4c50-ba18-77da4dedd549	83f15805f3080a27fa4d2631a1d1ba3b	528149	released
3a018d34-a26b-40bc-a8ae-42d59342723a	e43a2b72-35c6-4466-9007-ce96caf77ea8	d129ad228aa54979a080c8611f115540	532888	released
db95d012-65e0-4c6e-9068-a38fb3fc0cb9	472337c2-a2fc-403a-8c17-69511193128b	1db552c4484e29a6258b781fc9fc7f6f	550035	released
5bab427c-04f6-498b-a24c-4f454ee58df0	f59e5a76-f803-470b-910c-a897a149d939	2d3ba685b72a7f7f0eed80efdb637c86	514836	released
927e1755-fd31-4e99-8bee-857cc62d065e	088edf89-d2b5-40c7-b066-df3bd383f7ea	c2825b4ca67d0803ffa446ca010ad98a	543244	released
eddf7637-a69b-4885-ac0a-bb0f558715e6	ff9def3d-17e5-4ef6-b74e-933f11ed6f00	4678f232bc4fc77b3d762e9b387bd095	524434	released
bdd08ec7-5b01-4d06-a1fe-cca27bc30196	f2d8b332-2f03-46e5-a9d5-f163972e5fa7	de95f9b8edc5a51f262ca0aeed64ee88	509103	released
301f09fa-4eb3-429b-9fe2-a25d270a9f48	a8de1beb-6296-44eb-bd63-c603f70faaf3	078c4eb8d230e7f824563db3f91933dd	517205	released
e257b68c-6ad5-41c1-8558-a2b205068390	f355cd59-eaa9-46c7-ab07-b90a7afc875c	b4c33719d7336ba0bae78b918081dc32	534716	released
1dedeeb2-160b-41dc-99f5-31ec208f29f3	972476b7-d7f3-4865-b978-0c13f29457cb	d1ec5bbb152483b94e671a851a5fbbb8	532069	released
8eceede1-1a15-4e49-9e19-c1c555a9c0a9	775808ab-4b30-4473-a9ee-4ed2c18cfc2b	68ff1411ea0affc3b2234fe7e00f0ed1	530261	released
3b1ee599-711b-4a8c-be58-ed6013c9759e	4631400b-1c96-4074-b779-7cbc77a49d99	1b3fc14304d61f718c8248560723f893	550554	released
4fdd3784-25e3-40aa-9494-c7b3d3c423bd	0c80ab20-7e33-4f1d-b136-07782b68e98b	528eefe25ed2bdfb3b98737c8dce007d	544115	released
4d08ba5b-a768-4182-9ca6-46116463cd35	2d2a3e24-8e1c-4409-a803-fe8d475f9248	db63c7bfa2d73d6dfd98418b305ad931	507710	released
973bccd1-abc0-4f18-a265-e1ecf82e1541	e7d1b042-5b1c-4c29-b501-a5ef4810ecd2	78375ced188407a41df988c9d1c6b35d	521272	released
0956bf33-7bfc-484e-b59b-06b9c1ac5a02	42f86ec9-85a0-4015-990c-be445f532197	b5092e32f8bf1cad88dd5666d9d50006	501790	released
df1fdc94-539d-40b3-8362-1849238709ee	18f18672-2a23-4e26-987b-38c454ff46c7	a21f3188e3186cb365d14eb30d84bc34	561606	released
