id	filename	md5	size	state
9bf1d5cb-8732-48a9-b5e0-c449a9c6a308	8bb3ed57-6e48-4c90-bcf2-baf9a843398f	53ac7115c77c71f98e8ae5fabfd60109	526019	released
762b0799-a9ad-4da8-9c9b-e1b3e26a796e	dea2269f-7e15-4ea1-88a4-2314a819c731	a824f863f019e767b523f43c5474c56f	536056	released
0f571e18-86d4-456e-b47a-d90b1d2069c1	4daf4a91-bc36-40c8-8fca-ea61b6706775	e33651b2152f7624d1a45f8062f0ab7b	523679	released
edde2a1c-82a2-4cca-977e-b7b78e8b2eb1	0e515ab8-99f9-43d9-a621-8fe9ede828ec	95095de420953cae348eee2ebf038ecf	527675	released
d9b0ba06-6a11-4302-ad2a-f9912f06b5b7	46cc3a2b-91c9-4a74-8989-992585634b87	9ce3fb00e2ae5fa4b4656dceabfa7a80	525531	released
cef49681-e4a2-4982-b11a-15475b6c711f	afedf3fb-fc77-45a7-bdcd-2c78706a0f8a	45c87bc8af3c80c92248088ea58bf7b6	522268	released
5dcb4fe9-9a8a-4ec3-9ed9-2e1cb553c79f	3f43c83e-c2a2-4224-9da0-0757b9c7d4ca	5167d435d45e48dcc414fea8c0a32b13	574731	released
44898821-8510-4728-b941-dc06bc34fcee	86b165c2-d0e6-4a4f-84ed-aa95e3133627	c75a1625519bf32f054f48b819a6150d	542451	released
ba783966-7bd1-4b83-be46-6428a20a13d5	1ccd29c1-cf30-4701-9b50-5d34cae2f4b3	d12cedd4cc2be64a6b9f48fc9c5e409e	535648	released
70f19fc6-93cd-4bee-98a9-e55261bb312c	7b236171-2e7a-4018-b297-560ea8279ec0	7ce8f4d9483db16595b7ea1b40e2640c	536200	released
65fa9070-225f-482d-b040-74d5a025bad7	b206617b-90a7-4467-b2ba-2000b2c6992d	b4eb6ee7d884f6ec4a8a5fccf2785910	500604	released
61ff519b-fbea-4537-8d58-d3e9975bae44	513c5f34-dc6e-4caa-81cc-907fd6a825b1	dc517b3ed38010e1a1eb1029e451c765	528576	released
42293873-1a49-47f6-b3ba-7330b14f7970	fa019da0-068c-4d28-a8f6-28b8e79f3a5a	0c75c16c50e2d9b3acbcc48d9ef705d8	523071	released
f3f07ac1-c571-4372-a942-fff044cd7574	97831d28-ab41-4c18-bfc2-c4c6bc757d13	08fb8dccad0feb9389fc92b3a96d2c78	508585	released
785c464d-7325-402a-9943-2bf8877fd049	ef42ae4c-a108-468e-beed-437cf3cf2962	a9bdc3eb031fc7d51f0e993bf1c945d5	500477	released
0b90bc8a-f974-41d7-85bb-bd7ece9e60be	ccda26c1-a6d6-4317-8cf8-8a87e15ce12e	25ba9a298e90e2b08cf735e1d1867608	518954	released
c87c3839-bf3c-41fd-ab6c-722542778013	7cce924f-12a1-4895-9866-5d4b1869dde6	805180547db2dcd2fe071ff8ce28da0b	515415	released
b415802c-22f1-45db-a323-bb6305621342	8994c8c4-9ea0-46cb-b4a5-0055d7da5bfa	c15cd8743d8e923102a8b1800b0fa456	538458	released
